COURSE_MG1006;;;;;;;;;;;;;;;
COURSE_MG1000;COURSE_MG1001;COURSE_MG1006;COURSE_MG1026;COURSE_MG2104;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MG110V;COURSE_MG1010;;;;;;;;;;;;;;
COURSE_MG2204;;;;;;;;;;;;;;;
COURSE_MG2028;COURSE_MG2128;;;;;;;;;;;;;;
COURSE_MG2028;COURSE_MG2128;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_4G1162;;;;;;;;;;;;;;;
COURSE_MJ1103;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MG1001;COURSE_MG1006;COURSE_MG1016;COURSE_MG1026;COURSE_MG2104;;;;;;;;;;;
180-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
80-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MG1001;COURSE_4G1634;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MG1030;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MG1010;;;;;;;;;;;;;;;
COURSE_MG110V;COURSE_MG111V;COURSE_MG112V;;;;;;;;;;;;;
COURSE_MG1010;;;;;;;;;;;;;;;
COURSE_MG110V;COURSE_MG111V;COURSE_MG112V;COURSE_MG213V;;;;;;;;;;;;
COURSE_MG1010;;;;;;;;;;;;;;;
COURSE_MG110V;COURSE_MG111V;COURSE_MG112V;COURSE_MG213V;COURSE_MG214V;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MG1010;COURSE_MG1011;COURSE_MG1012;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
120-hp;;;;;;;;;;;;;;;
120-hp;;;;;;;;;;;;;;;
COURSE_MF1044;;;;;;;;;;;;;;;
COURSE_MJ1103;COURSE_MF1061;;;;;;;;;;;;;;
COURSE_MJ1103;COURSE_MF1046;COURSE_MF1061;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MG1001;COURSE_MG1006;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF2038;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_MF1061;COURSE_MF1062;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
15-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MF1060;;;;;;;;;;;;;;;
COURSE_MF1046;COURSE_MF1037;COURSE_MF1038;COURSE_MF1039;COURSE_MG1006;60-hp;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF1046;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MF1013;COURSE_4F1813;COURSE_MH1005;COURSE_4H1068;120-hp;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF1624;COURSE_SF1625;COURSE_SF1626;;;;;;;;;;;;;
COURSE_SF1624;COURSE_5B1132;COURSE_SF1602;COURSE_5B1133;COURSE_SD1120;COURSE_4B1117;60-hp;;;;;;;;;
COURSE_SF1624;COURSE_SF1625;COURSE_SF1626;COURSE_SF1544;COURSE_SF1906;COURSE_SF1922;COURSE_SF1683;;;;;;;;;
COURSE_SF1624;COURSE_5B1132;COURSE_SF1602;COURSE_5B1133;COURSE_SD1120;COURSE_4B1117;60-hp;;;;;;;;;
COURSE_SF1624;COURSE_SF1625;COURSE_SF1608;COURSE_SF1609;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_5B1132;COURSE_SF1618;COURSE_5B1133;COURSE_SF1619;COURSE_4C1010;COURSE_SE1010;COURSE_MF1038;COURSE_MF1013;COURSE_4F1813;120-hp;;;;;;
COURSE_MF1016;COURSE_4F1816;COURSE_DD1321;COURSE_2D1321;120-hp;;;;;;;;;;;
COURSE_5B1132;COURSE_SF1618;COURSE_5B1133;COURSE_SF1619;COURSE_4C1010;COURSE_SE1010;COURSE_MF1013;COURSE_4F1813;120-hp;;;;;;;
COURSE_MF1038;COURSE_MF1039;COURSE_MH1005;COURSE_HM1025;120-hp;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_5B1132;COURSE_SF1624;COURSE_5B1133;COURSE_SF1603;COURSE_4C1010;COURSE_SE1010;COURSE_MF1015;COURSE_4F1815;120-hp;;;;;;;
COURSE_MF1016;COURSE_4F1816;COURSE_DD1321;COURSE_2D1321;120-hp;;;;;;;;;;;
COURSE_5B1132;COURSE_SF1624;COURSE_5B1133;COURSE_SF1603;COURSE_4C1010;COURSE_SE1010;COURSE_MF1015;COURSE_4F1815;120-hp;;;;;;;
COURSE_MF1038;COURSE_MF1015;COURSE_MH1004;COURSE_MH1005;COURSE_HM1025;120-hp;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
COURSE_SF1618;COURSE_SF1619;COURSE_SE1010;COURSE_MF1039;120-hp;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
COURSE_SF1618;COURSE_SF1619;COURSE_SE1010;COURSE_MF1039;120-hp;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
COURSE_5B1132;COURSE_SF1224;COURSE_5B1133;COURSE_SF1626;COURSE_4C1010;COURSE_SE1010;COURSE_MG1003;COURSE_4G1162;120-hp;;;;;;;
COURSE_5B1132;COURSE_SF1224;COURSE_5B1133;COURSE_SF1626;COURSE_4C1010;COURSE_SE1010;COURSE_MG1025;COURSE_MG1003;COURSE_4G1162;120-hp;;;;;;
COURSE_MF1016;COURSE_4F1016;COURSE_DD1321;COURSE_2D1321;120-hp;;;;;;;;;;;
COURSE_5B1132;COURSE_SF1224;COURSE_5B1133;COURSE_SF1626;COURSE_4C1010;COURSE_SE1010;COURSE_MG1003;COURSE_4G1162;120-hp;;;;;;;
COURSE_MF1038;COURSE_MF1044;COURSE_MH1004;COURSE_HM1025;120-hp;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_4F1816;COURSE_DD1321;COURSE_2D1321;120-hp;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_4F1816;COURSE_DD1321;COURSE_2D1321;120-hp;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_4F1816;COURSE_DD1321;COURSE_2D1321;120-hp;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
COURSE_MF1038;COURSE_MF1039;COURSE_MH1005;COURSE_HM1025;COURSE_MF1015;COURSE_MF1045;120-hp;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_MJ1112;COURSE_SI1121;COURSE_4A1112;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
COURSE_SI1121;Bcs-exam;;;;;;;;;;;;;;
COURSE_SG1220;COURSE_5C1220;COURSE_MF2047;COURSE_MF2015;COURSE_4F1430;120-hp;;;;;;;;;;
COURSE_SI1121;;;;;;;;;;;;;;;
COURSE_MF2016;COURSE_4F1431;;;;;;;;;;;;;;
COURSE_EL1000;COURSE_MF1017;COURSE_SG1216;COURSE_MJ1112;COURSE_SI1121;COURSE_MF2047;COURSE_SD2125;COURSE_MF2030;Bcs-exam;;;;;;;
COURSE_MF2047;COURSE_MF2016;;;;;;;;;;;;;;
COURSE_SG1220;COURSE_5C1220;COURSE_MJ1401;COURSE_4A1601;120-hp;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF2015;COURSE_4F1430;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF2016;COURSE_4F1431;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_4F1816;COURSE_DD1321;COURSE_2D1321;120-hp;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_MJ1112;COURSE_4A1112;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_4F1816;COURSE_DD1321;COURSE_2D1321;COURSE_MF106X;COURSE_MF107X;COURSE_MF109X;COURSE_MF1022;COURSE_4F1822;120-hp;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_DD1321;Bcs-exam;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_MF2042;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MF2060;COURSE_MF2031;COURSE_MF2032;COURSE_MF2033;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
130-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MF2070;COURSE_EL1000;COURSE_EL1120;COURSE_MF1017;COURSE_MF1016;COURSE_MF2047;COURSE_SD2125;COURSE_MF2024;COURSE_MF2010;COURSE_MF2058;COURSE_MF2030;COURSE_MF2042;COURSE_MF2043;;;
Basic;;;;;;;;;;;;;;;
COURSE_MF2084;COURSE_MF2046;COURSE_MF2085;Bcs-exam;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_MF2084;COURSE_MF2046;COURSE_MF2085;Bcs-exam;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
130-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_EL1120;COURSE_DD1321;120-hp;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SG1130;COURSE_SG1140;COURSE_SE1020;COURSE_SE1010;COURSE_MJ1103;;;;;;;;;;;
COURSE_SG1109;COURSE_5C1103;COURSE_SF1633;COURSE_5B1230;COURSE_DD1312;COURSE_2D1312;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF1062;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_SG1130;COURSE_SG1140;COURSE_MF1016;Bcs-exam;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF106X;COURSE_MF107X;COURSE_MF109X;COURSE_MF1022;COURSE_4F1822;COURSE_MF2007;COURSE_4F1907;COURSE_MF2042;COURSE_DD1321;COURSE_2D1321;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_4F1816;;;;;;;;;;;;;;
COURSE_MF101X;COURSE_MF102X;COURSE_MF104X;COURSE_MF111X;COURSE_MF112X;COURSE_MF114X;COURSE_MF116X;COURSE_MF106X;COURSE_MF107X;COURSE_MF109X;COURSE_MF1022;COURSE_4F1822;;;;
COURSE_5B1132;COURSE_SF1618;COURSE_5B1133;COURSE_SF1619;COURSE_4C1010;COURSE_SE1010;COURSE_MF1039;COURSE_MF1013;COURSE_4F1813;120-hp;;;;;;
COURSE_5B1132;COURSE_SF1618;COURSE_5B1133;COURSE_SF1619;COURSE_4C1010;COURSE_SE1010;COURSE_MF1039;COURSE_MF1013;COURSE_4F1813;120-hp;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_SD1000;COURSE_4B1052;COURSE_SG1130;COURSE_5C1130;COURSE_DN1212;COURSE_2D1212;30-hp;;;;;;;;;
COURSE_MF1044;COURSE_MG1026;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SD1001;COURSE_SG1132;30-hp;;;;;;;;;;;;;
COURSE_MF1016;;;;;;;;;;;;;;;
Projekt;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF101X;COURSE_MF102X;COURSE_MF104X;COURSE_MF111X;COURSE_MF112X;COURSE_MF114X;COURSE_MF116X;COURSE_MF106X;COURSE_MF107X;COURSE_MF109X;COURSE_MF1022M;COURSE_4F1822;80-hp;;;
COURSE_MF2021;COURSE_4F1641;;;;;;;;;;;;;;
COURSE_MF101X;COURSE_MF102X;COURSE_MF103X;COURSE_MF104X;COURSE_MF111X;COURSE_MF112X;COURSE_MF114X;COURSE_MF116X;COURSE_MF117X;COURSE_MF118X;COURSE_MF106X;COURSE_MF107X;COURSE_MF109X;COURSE_MF1022;COURSE_4F1822;COURSE_4F1824;COURSE_MF1021;COURSE_4F1821;COURSE_4F1820;COURSE_MF1020
COURSE_MF101X;COURSE_MF102X;COURSE_MF104X;COURSE_MF111X;COURSE_MF112X;COURSE_MF114X;COURSE_MF116X;COURSE_MF106X;COURSE_MF107X;COURSE_MF109X;COURSE_MF1022M;COURSE_4F1822;80-hp;;;
x;;;;;;;;;;;;;;;
COURSE_MF1016;COURSE_4F1816;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MF1012;COURSE_MF1014;COURSE_MF1015;COURSE_MG1003;;;;;;;;;;;;
COURSE_MF1013;COURSE_4F1813;120-hp;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1016;150-hp;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH2038;;;;;;;;;;;;;;;
COURSE_MH1017;;;;;;;;;;;;;;;
COURSE_MH2039;COURSE_MH2029;;;;;;;;;;;;;;
COURSE_MH2039;COURSE_MH2040;COURSE_SI1121;COURSE_MH2041;COURSE_SI1121;;;;;;;;;;;
COURSE_MH2200;COURSE_SI1121;;;;;;;;;;;;;;
COURSE_MH1013;COURSE_MH2200;COURSE_SI1121;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_ME1001;150-hp;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
2-års;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SK1104;COURSE_SH1014;COURSE_SI1155;COURSE_SK1105;COURSE_KE1140;COURSE_KD1280;COURSE_KD1230;;;;;;;;;
COURSE_MH2276;COURSE_MH2252;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1014;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1010;COURSE_SI1121;;;;;;;;;;;;;;
COURSE_MH1010;COURSE_SI1121;COURSE_MH1014;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1000;COURSE_MH1010;COURSE_SI1121;COURSE_MH1012;150-hp;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1022;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1013;COURSE_MH1003;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_4H1903;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
COURSE_4H1951;COURSE_MH1010;COURSE_SI1121;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1014;;;;;;;;;;;;;;;
COURSE_MH2026;150-hp;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SE1010;COURSE_SG1130;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_IF1621;;;;;;;;;;;;;;;
COURSE_SK1110;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_MH1024;;;;;;;;;;;;;;;
COURSE_4M1347;COURSE_4M1370;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_5C1103;COURSE_SG1130;COURSE_5B1115;COURSE_SF1618;COURSE_5B1116;COURSE_SF1619;COURSE_5A1227;COURSE_SI1110;;;;;;;;
COURSE_SF1625;COURSE_SF1625;;;;;;;;;;;;;;
COURSE_SG1130;;;;;;;;;;;;;;;
COURSE_KF1030;COURSE_KD1160;COURSE_SE1020;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH2017;;;;;;;;;;;;;;;
COURSE_MH1070;COURSE_SF1626;;;;;;;;;;;;;;
COURSE_SF1626;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_KF2250;COURSE_MH2032;;;;;;;;;;;;;;
COURSE_MH1019;COURSE_MH2278;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1010;COURSE_MH1010;;;;;;;;;;;;;;
COURSE_MH1024;;;;;;;;;;;;;;;
COURSE_MH1024;;;;;;;;;;;;;;;
COURSE_MH1018;COURSE_MH1019;COURSE_MH1010;150-hp;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1016;150-hp;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
COURSE_MH2351;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH2026;;;;;;;;;;;;;;;
COURSE_SI1121;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
45-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH100X;;;;;;;;;;;;;;;
COURSE_MH1003;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1014;COURSE_MH1010;COURSE_SI1121;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_4H1954;COURSE_MH1012;COURSE_4H1066;COURSE_MH1003;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH2042;;;;;;;;;;;;;;;
COURSE_IF1621;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_MH1010;COURSE_SI1121;COURSE_MH1018;COURSE_MH2000;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SI1121;;;;;;;;;;;;;;;
COURSE_MH2027;COURSE_SI1121;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
