False;b' Circular Economy and Industrial Systems';b'https://www.kth.se/student/kurser/kurs/MG3210';b''
False;b' Datorst\xc3\xb6d i konstruktion och tillverkning, grundkurs II';b'https://www.kth.se/student/kurser/kurs/MG2021';b'Teknikbasblock M eller annat teknikbasblock kompletterat med 4F1521 Maskinelement gk och 4G1634 Tillverkningsteknik gk eller motsvarande kunskaper.'
False;b' Datorst\xc3\xb6dd tillverkning - CAM';b'https://www.kth.se/student/kurser/kurs/MG2036';b'MG2028/MG2128 Inte bara CAD \xe2\x80\x93 IT-verktyg i industriell produktframtagning'
False;b' Datorsystem f\xc3\xb6r konstruktion och tillverkning';b'https://www.kth.se/student/kurser/kurs/4K5202';b''
False;b' Design and Information Management';b'https://www.kth.se/student/kurser/kurs/MG2206';b'ITM/Industriell produktion'
False;b' Design and Process Modelling';b'https://www.kth.se/student/kurser/kurs/MG2201';b'MG2204 Manufacturing Technology and Planning'
False;b' Design och produktframtagning - tillverkningsteknik';b'https://www.kth.se/student/kurser/kurs/MG1006';b'Obligatorisk CDEPR2, CINEK2 IPI'
False;b' Digitala fabriker';b'https://www.kth.se/student/kurser/kurs/MG2038';b'Antagen till Master/Magisterprogram vid KTHsom l\xc3\xa4st'
False;b' Distribuerade intelligenta styrsystem f\xc3\xb6r produktion';b'https://www.kth.se/student/kurser/kurs/MG2042';b'MG1002 Automatiseringsteknik och'
False;b' Distribuerade intelligenta styrsystem f\xc3\xb6r produktion, st\xc3\xb6rre kurs';b'https://www.kth.se/student/kurser/kurs/MG2142';b'MG1002 Automatiseringsteknik och'
False;b' Effektiv produktion';b'https://www.kth.se/student/kurser/kurs/MG2023';b'MG1003/MG1004 Produktframtagning 1-2, (4G1162/4G1163)MF1012/MF1014 (4F1813/4F1814) Design och Produktframtagning A-C eller motsvarande.'
False;b' European Business Culture';b'https://www.kth.se/student/kurser/kurs/MG2200';b'ITM/Industriell produktion'
False;b' Examensarbete i materialdesign, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG102X';b'Antagen till studier i \xc3\xa5k 3 p\xc3\xa5 BD-programmet'
False;b' Examensarbete inom design och produktframtagning, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG103X';b'Antagen till studier i \xc3\xa5k 3 p\xc3\xa5 P-programmet'
False;b' Examensarbete inom industriell produktion, avancerad niv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG202X';b'H\xc3\xa4r g\xc3\xa4ller de av civilingenj\xc3\xb6rsprogrammet fastst\xc3\xa4llda kraven f\xc3\xb6r att f\xc3\xa5 p\xc3\xa5b\xc3\xb6rja ett examensarbete. D\xc3\xa4rut\xc3\xb6ver tillkommer specifika krav fr\xc3\xa5n institutionen f\xc3\xb6r Industriell produktion.'
False;b' Examensarbete inom industriell produktion, avancerad niv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG203X';b'H\xc3\xa4r g\xc3\xa4ller de av civilingenj\xc3\xb6rsprogrammet fastst\xc3\xa4llda kraven f\xc3\xb6r att f\xc3\xa5 p\xc3\xa5b\xc3\xb6rja ett examensarbete. D\xc3\xa4rut\xc3\xb6ver tillkommer specifika krav fr\xc3\xa5n institutionen f\xc3\xb6r Industriell produktion.'
False;b' Examensarbete inom industriell produktion, avancerad niv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG212X';b'H\xc3\xa4r g\xc3\xa4ller de av civilingenj\xc3\xb6rsprogrammet fastst\xc3\xa4llda kraven f\xc3\xb6r att f\xc3\xa5 p\xc3\xa5b\xc3\xb6rja ett examensarbete. D\xc3\xa4rut\xc3\xb6ver tillkommer specifika krav fr\xc3\xa5n institutionen f\xc3\xb6r Industriell produktion.'
False;b' Examensarbete inom industriell produktion, avancerad niv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG213X';b'H\xc3\xa4r g\xc3\xa4ller de f\xc3\xb6r Masterprogrammet fastst\xc3\xa4llda kraven f\xc3\xb6r att f\xc3\xa5 p\xc3\xa5b\xc3\xb6rja ett examensarbete. F\xc3\xb6r att p\xc3\xa5b\xc3\xb6rja examensarbetet kr\xc3\xa4vs att studenten:'
False;b' Examensarbete inom industriell produktion, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG100X';b'Antagen till (CMAST, CDEPR, CMATD, CFATE) \xc3\xa5r 3, samt 120 hp avklarat'
False;b' Examensarbete inom industriell produktion, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG110X';b'Antagen till (CMAST, CDEPR, CMATD, CFATE) \xc3\xa5r 3, samt 120 hp avklarat'
False;b' Examensarbete inom maskinteknik, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG101X';b'Antagen till studier i \xc3\xa5k 3 p\xc3\xa5 M-programmet'
False;b' Examensarbete inom produktframtagning och industriell ekonomi, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG105X';b'Antagen till CINEK3 PFRI, samt 120 hp avklarat'
False;b' Examensarbete inom produktframtagning och industriell ekonomi, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG115X';b'Antagen till CINEK3 PFRI, samt 120 hp avklarat'
False;b' Examensarbete inom teknik och management, grundniv\xc3\xa5';b'https://www.kth.se/student/kurser/kurs/MG104X';b'Studerande antagna till CINEK3 IPI'
False;b' Experimentell f\xc3\xb6rs\xc3\xb6ksplanering';b'https://www.kth.se/student/kurser/kurs/MG3904';b''
False;b' Flexibla monteringssystem';b'https://www.kth.se/student/kurser/kurs/MG2213';b'MG2204 och MG2205'
False;b' F\xc3\xb6rdjupningsarbete i industriell produktion och management';b'https://www.kth.se/student/kurser/kurs/MG1005';b''
False;b' Grundl\xc3\xa4ggande 3D CAD';b'https://www.kth.se/student/kurser/kurs/MG1028';b'Kursmaterial i grundl\xc3\xa4ggande CAD, Lasse Wing\xc3\xa5rd & Per Johanssion (pdf-dokument som kan laddas nerfr\xc3\xa5n LMS av kursdeltagare). Programvaran Solid Edge i aktuell version (kan laddas ner kostnadsfritt fr\xc3\xa5nKTH programdistribution).'
False;b' Industriell limningsteknik';b'https://www.kth.se/student/kurser/kurs/MG122V';b'Grundl\xc3\xa4ggande beh\xc3\xb6righet (avslutad gymnasieutbildning eller motsvarande) inkl. svenska och engelska.'
False;b' Industriell limningsteknik';b'https://www.kth.se/student/kurser/kurs/MG2037';b'180\xc2\xa0hp inom teknik samt Svenska B/Svenska 3 samt Engelska A/Engelska 6'
False;b' Industriell m\xc3\xa4tning med laser och holografi';b'https://www.kth.se/student/kurser/kurs/4G5107';b''
False;b' Industriell m\xc3\xa4tning med laser och holografi';b'https://www.kth.se/student/kurser/kurs/MG3903';b''
False;b' Industriell produktion- f\xc3\xb6r\xc3\xa4ndring och f\xc3\xb6rb\xc3\xa4ttring';b'https://www.kth.se/student/kurser/kurs/MG2039';b'MG2029/MG2129 eller MG2019, eller motsvarande f\xc3\xb6rkunskaper'
False;b' Industriell produktion - planering och styrning';b'https://www.kth.se/student/kurser/kurs/MG2029';b'MG1026 Tillverkningsteknik ochMG1024 Produktion'
False;b' Industriell produktion - projektkurs';b'https://www.kth.se/student/kurser/kurs/MG2027';b'Minst 45 hp avklarat inom Masterprogrammet TPRMM'
False;b' Industriell produktion - simulering av fabriker, fl\xc3\xb6den och processer';b'https://www.kth.se/student/kurser/kurs/MG2030';b'MG1003/MG1004 Produktframtagning 1 och 2, ellerMF1012/MF1013/MF1014 Design och produktframtagning A, B och C '
False;b' Industriell produktionsledning';b'https://www.kth.se/student/kurser/kurs/MG2129';b''
False;b' Industriell Produktionsteknik';b'https://www.kth.se/student/kurser/kurs/MG2103';b'MG1002 Automatiseringsteknik eller mostvarande'
False;b' Informationsmodellering f\xc3\xb6r digitala produktionssystem';b'https://www.kth.se/student/kurser/kurs/MG3913';b''
False;b' Informationsmodellering och IT-strategier';b'https://www.kth.se/student/kurser/kurs/MG2034';b'MG2028 Inte bara CAD \xe2\x80\x93 IT-verktyg i industriell produktframtagning'
False;b' Inte bara CAD - IT-verktyg i industriell produktframtagning';b'https://www.kth.se/student/kurser/kurs/MG2028';b'MF1061 Design och Produktframtagning Introduktion ellerMJ1103 Introduktion till Maskinteknik'
False;b' Inte bara CAD - IT-verktyg industriell produktframtagning, st\xc3\xb6rre kurs';b'https://www.kth.se/student/kurser/kurs/MG2128';b'MF1061 Design och Produktframtagning Introduktion ellerMJ1103 Introduktion till Maskinteknik'
False;b' Integration av industriella IT-system';b'https://www.kth.se/student/kurser/kurs/MG2026';b'MG2028 Inte bara CAD \xe2\x80\x93 IT-verktyg i industriell produktframtagningMG2035 PDM/PLM, eller motsvarande kunskaper'
False;b' Integrerad produktion';b'https://www.kth.se/student/kurser/kurs/MG2019';b'Antagen till CINEK4 IPI eller I4 IPI'
False;b' Introduction to Production Engineering and Management';b'https://www.kth.se/student/kurser/kurs/MG240E';b''
False;b' Konstruktions- och produktionssystem';b'https://www.kth.se/student/kurser/kurs/4G5101';b''
False;b' Kvalitet';b'https://www.kth.se/student/kurser/kurs/MG2033';b'MG1026 Tillverkningsteknik ellerMG1016 Tillverkningsteknik,'
False;b' Kvalitet';b'https://www.kth.se/student/kurser/kurs/MG2202';b'MG1026 Tillverkningsteknik ellerMG1016 Tillverkningsteknik'
False;b' Maintenance Management';b'https://www.kth.se/student/kurser/kurs/MG219V';b'eller motsvarande'
False;b' Maintenance Management';b'https://www.kth.se/student/kurser/kurs/MG2300';b'MG2104 Manufacturing Technology and planning, MG2203 Kvalitet'
False;b' Manufacturing Technology and Planning';b'https://www.kth.se/student/kurser/kurs/MG2204';b'ITM/Industriell produktion'
True;b" Master's Project in Production Engineering Management";b'https://www.kth.se/student/kurser/kurs/4G1187';b''
False;b' Mikromontering';b'https://www.kth.se/student/kurser/kurs/MG3003';b'MSc niv\xc3\xa5'
False;b' Modellering och simulering av industriella processer';b'https://www.kth.se/student/kurser/kurs/MG2130';b'MG1006 DoP Tillverkning eller'
False;b' Modern industriell m\xc3\xa4tteknik';b'https://www.kth.se/student/kurser/kurs/MG2010';b'Studerande p\xc3\xa5 civilingenj\xc3\xb6rsprogram eller Masterprogram som l\xc3\xa4st n\xc3\xa5gon av kurserna MG1000, MG1001, MG1006, MG1026 eller MG2104, eller har motsvarande f\xc3\xb6rkunskaper inom tillverkningsteknik.'
False;b' Modern underh\xc3\xa5llsteknik';b'https://www.kth.se/student/kurser/kurs/MG1007';b'Grundl\xc3\xa4ggande h\xc3\xb6gskolebeh\xc3\xb6righet samtEngelska B eller motsvarande.'
False;b' Modulindelning av produkter';b'https://www.kth.se/student/kurser/kurs/MG2020';b'Grundl\xc3\xa4ggande beh\xc3\xb6righet samt 120 hp inom teknik'
False;b' Monteringsteknik';b'https://www.kth.se/student/kurser/kurs/MG2040';b'Antagen till Masterprogram'
False;b' Of\xc3\xb6rst\xc3\xb6rande provning';b'https://www.kth.se/student/kurser/kurs/MG1012';b'Grundl\xc3\xa4ggande beh\xc3\xb6righet samt 120 hp inom teknik.'
False;b' Of\xc3\xb6rst\xc3\xb6rande provning';b'https://www.kth.se/student/kurser/kurs/MG112V';b'MG110V/MG1010 \xc2\xa0Svetsteknologi, allm\xc3\xa4n kurs'
False;b' Operations Management';b'https://www.kth.se/student/kurser/kurs/MG2205';b'MG2204 Manufacturing Technology and Planning'
False;b' PDM/PLM - Product Data Management/Product Lifecycle Management';b'https://www.kth.se/student/kurser/kurs/MG2035';b'MG2028/MG2128 Inte bara CAD \xe2\x80\x93 IT-verktyg i industriell produktframtagning'
